,label,text,length,title,title_length,click_through,abandoned_cart,unsubscribed,open_rate,num_pics,num_videos,video_length,length_binned,title_length_binned,campaign_type,industry
4058,1,Moby Pub Quiz.Win a å£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP å£1.50 008704050406 SP,29,Moby Pub Quiz,3,0,0,0,1,0,2,198,big,small,Survey,Automotive
4059,1,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only å£1.50/week. SavaMob - offers mobile!",24,This weeks SavaMob member offers are now accessible,8,0,1,0,0,4,2,159,big,med,Abandoned_Cart,Real_Estate
4060,0,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",29,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",29,0,1,1,1,4,3,57,big,biggest,Abandoned_Cart,Medical
4061,0,Hi dear we saw dear. We both are happy. Where you my battery is low,15,Hi dear we saw dear,5,1,1,1,0,4,3,3,med,med,Abandoned_Cart,Industrial
4062,0,How are you. Its been ages. How's abj,8,How are you,3,0,0,1,1,3,1,138,small,small,Abandoned_Cart,Real_Estate
4063,0,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,22,Prof: you have passed in all the papers in this sem congrats ,12,1,0,1,1,4,2,86,big,big,No_Opener,Hospitality
4064,0,Dont kick coco when he's down,6,Dont kick coco when he's down,6,1,0,1,0,3,2,166,small,med,No_Opener,Real_Estate
4065,0,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,18,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,18,1,0,1,0,1,3,28,med,biggest,Abandoned_Cart,Industrial
4066,1,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 ",26,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 ",26,0,1,1,1,2,1,99,big,biggest,No_Opener,Automotive
4067,1,TBS/PERSOLVO. been chasing us since Sept forå£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,21,TBS/PERSOLVO,1,1,0,1,1,3,3,75,big,small,Abandoned_Cart,Hospitality
4068,0,Hope youåÕre not having too much fun without me!! see u tomorrow love jess x,15,Hope youåÕre not having too much fun without me!! see u tomorrow love jess x,15,1,1,1,0,0,2,158,med,bigger,Promotional,Hospitality
4069,0,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,20,Ok i wont call or disturb any one,8,0,0,1,0,3,0,29,med,med,Promotional,Automotive
4070,0,I've reached home n i bathe liao... U can call me now...,12,I've reached home n i bathe liao,7,0,1,1,0,3,0,141,med,med,Promotional,Real_Estate
4071,1,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,16,Loans for any purpose even if you have Bad Credit! Tenants Welcome,12,1,0,0,1,5,1,25,med,big,Abandoned_Cart,Real_Estate
4072,0,Was the actual exam harder than NBME,7,Was the actual exam harder than NBME,7,1,1,0,1,2,0,150,small,med,No_Opener,Automotive
4073,0,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,17,A lot of this sickness thing going round,8,0,0,0,0,5,0,123,med,med,Revenue_Based,Medical
4075,1,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,25,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,25,0,0,0,0,5,0,74,big,biggest,No_Opener,Real_Estate
4076,0,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,20,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya,20,0,1,0,0,2,1,60,med,biggest,Promotional,Automotive
4077,0,Gam gone after outstanding innings.,5,Gam gone after outstanding innings,5,1,0,1,0,2,3,6,small,med,No_Opener,Industrial
4078,0,O i played smash bros  &lt;#&gt;  religiously.,7,O i played smash bros  &lt;#&gt;  religiously,7,0,1,0,0,0,3,71,small,med,Engagement_Campaign,Industrial
4079,0,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",56,"Sir, good morning",3,0,0,0,1,2,1,195,biggest,small,No_Opener,Medical
4080,0,Hurry home. Soup is DONE!,5,Hurry home,2,0,1,1,0,2,0,181,small,small,Abandoned_Cart,Automotive
4082,0,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",32,"Good afternoon, my love",4,1,1,1,1,4,3,180,big,small,Promotional,Medical
4083,0,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,16,Quite ok but a bit ex,6,1,0,0,0,4,3,180,med,med,Revenue_Based,Hospitality
4084,1,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",29,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap",22,1,0,1,1,2,2,107,big,biggest,Promotional,Hospitality
4085,0,Lemme know when you're here,5,Lemme know when you're here,5,0,0,0,1,2,2,125,small,med,No_Opener,Hospitality
4086,1,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,21,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S,11,1,1,1,0,2,2,88,big,big,Revenue_Based,Industrial
4087,0,He needs to stop going to bed and make with the fucking dealing,13,He needs to stop going to bed and make with the fucking dealing,13,1,0,0,1,0,0,183,med,bigger,Abandoned_Cart,Medical
4088,0,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",31,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",31,1,0,1,0,0,0,154,big,biggest,Promotional,Hospitality
4089,1,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,27,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,27,1,1,1,0,0,0,47,big,biggest,Survey,Hospitality
4090,0,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",35,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv",33,0,0,1,0,2,3,123,big,biggest,Revenue_Based,Real_Estate
4091,0,I remain unconvinced that this isn't an elaborate test of my willpower,12,I remain unconvinced that this isn't an elaborate test of my willpower,12,0,0,1,0,3,1,62,med,big,No_Opener,Automotive
4092,0,"\Life is nothing wen v get everything\"". But \""life is everything wen v miss something \"". Real value of people wil be realized only in their absence.... gud mrng""",29,"\Life is nothing wen v get everything\""",7,0,1,1,0,1,2,234,big,med,Abandoned_Cart,Real_Estate
4093,0,how are you? I miss you!,6,how are you? I miss you!,6,0,0,0,0,2,3,122,small,med,Abandoned_Cart,Medical
4094,0,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,16,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,16,0,1,0,0,1,1,115,med,bigger,No_Opener,Industrial
4095,0,"Hey , is * rite u put åÈ10 evey mnth is that all?",13,"Hey , is * rite u put åÈ10 evey mnth is that all?",13,0,1,1,1,3,2,32,med,bigger,Promotional,Real_Estate
4096,0,i am going to bed now prin,7,i am going to bed now prin,7,1,0,1,1,1,3,117,small,med,Survey,Industrial
4097,0,I think just yourself Û_Thanks and see you tomo,9,I think just yourself Û_Thanks and see you tomo,9,1,0,0,0,1,1,164,small,big,Revenue_Based,Real_Estate
4098,0,If u dun drive then how i go 2 sch.,10,If u dun drive then how i go 2 sch,10,0,0,0,1,0,0,33,small,big,Abandoned_Cart,Industrial
4099,0,I not at home now lei...,6,I not at home now lei,6,1,1,0,0,2,2,165,small,med,Promotional,Real_Estate
4100,1,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@å£1.50rcvd,26,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL,21,0,0,1,0,1,1,149,big,biggest,Abandoned_Cart,Industrial
4103,0,Do u hav any frnd by name ashwini in ur college?,11,Do u hav any frnd by name ashwini in ur college?,11,0,0,1,1,3,0,107,med,big,Promotional,Automotive
4104,0,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,19,Jus finish my lunch on my way home lor,9,0,1,1,1,0,1,213,med,big,Promotional,Real_Estate
4105,0,K then 2marrow are you coming to class.,8,K then 2marrow are you coming to class,8,1,1,0,0,3,1,185,small,med,Survey,Automotive
4106,1,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",24,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",24,0,1,1,1,3,3,235,big,biggest,Promotional,Industrial
4107,0,Pls send me your address sir.,6,Pls send me your address sir,6,0,0,1,0,1,2,146,small,med,No_Opener,Real_Estate
4108,0,I want to lick your pussy now...,7,I want to lick your pussy now,7,1,0,1,0,3,3,185,small,med,Engagement_Campaign,Medical
4109,0,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",14,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",14,1,0,0,0,4,0,143,med,bigger,Abandoned_Cart,Automotive
4110,1,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,21,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED,11,0,1,1,0,1,3,71,big,big,Promotional,Real_Estate
4111,0,"I'll see, but prolly yeah",5,"I'll see, but prolly yeah",5,0,1,1,1,0,0,82,small,med,Engagement_Campaign,Industrial
4112,0,Thought we could go out for dinner. I'll treat you! Seem ok?,12,Thought we could go out for dinner,7,1,1,1,0,4,2,152,med,med,No_Opener,Medical
4113,0,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,37,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,37,1,0,0,0,4,2,210,big,biggest,Revenue_Based,Industrial
4114,0,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,42,Sorry,1,0,1,0,0,5,1,145,biggest,small,Revenue_Based,Real_Estate
4116,0,"Sure thing big man. i have hockey elections at 6, shouldnÛ÷t go on longer than an hour though",18,Sure thing big man,4,0,1,1,0,2,0,28,med,small,Engagement_Campaign,Industrial
4117,0,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,20,Watch lor,2,1,0,0,0,3,0,85,med,small,Engagement_Campaign,Medical
4118,0,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),23,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),23,1,1,0,1,5,2,235,big,biggest,No_Opener,Real_Estate
4119,0,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",28,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ",18,1,0,1,1,5,1,113,big,biggest,Abandoned_Cart,Medical
4120,0,Yunny... I'm goin to be late,6,Yunny,1,1,0,0,1,1,1,108,small,small,Survey,Automotive
4121,0,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,32,Doc prescribed me morphine cause the other pain meds aren't enough,11,1,1,0,0,4,1,201,big,big,Engagement_Campaign,Automotive
4122,0,"Cool, want me to go to kappa or should I meet you outside mu",14,"Cool, want me to go to kappa or should I meet you outside mu",14,0,1,1,1,2,0,78,med,bigger,Survey,Hospitality
4123,0,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",32,"Hey sexy buns ! Have I told you ? I adore you, loverboy",13,0,1,1,1,1,3,220,big,bigger,Survey,Industrial
4124,0,May b approve panalam...but it should have more posts..,9,May b approve panalam,4,0,0,0,0,0,1,134,small,small,Abandoned_Cart,Hospitality
4125,1,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",24,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922",10,0,1,1,1,2,2,49,big,big,Promotional,Hospitality
4128,0,Me i'm not workin. Once i get job...,8,Me i'm not workin,4,1,0,0,1,4,1,193,small,small,Survey,Automotive
4129,0,And by when you're done I mean now,8,And by when you're done I mean now,8,0,0,0,1,2,1,202,small,med,No_Opener,Hospitality
4130,0,\Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But,17,\Its Ur luck to Love someone,6,0,1,0,0,3,2,123,med,med,Engagement_Campaign,Automotive
4131,0,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,36,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today,27,0,1,1,0,1,0,112,big,biggest,Promotional,Medical
4132,1,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,30,FreeMsg Today's the day if you are ready! I'm horny & live in your town,15,0,1,0,1,3,1,104,big,bigger,Promotional,Hospitality
4133,0,Is it your yahoo boys that bring in the perf? Or legal.,12,Is it your yahoo boys that bring in the perf? Or legal,12,0,0,0,1,4,2,15,med,big,Promotional,Real_Estate
4134,0,No need to say anything to me. I know i am an outsider,13,No need to say anything to me,7,1,0,1,1,4,3,171,med,med,No_Opener,Medical
4135,0,have you ever had one foot before?,7,have you ever had one foot before?,7,0,0,1,0,3,0,127,small,med,Revenue_Based,Medical
4136,0,Just got to  &lt;#&gt;,4,Just got to  &lt;#&gt;,4,1,0,1,1,2,1,59,small,small,Survey,Real_Estate
4137,0,"Good! No, donÛ÷t need any receiptsÛÓwell done! (Û_) Yes, please tell . WhatÛ÷s her number, i could ring her",19,"Good! No, donÛ÷t need any receiptsÛÓwell done! (Û_) Yes, please tell ",11,1,1,1,0,5,0,55,med,big,Survey,Medical
4139,0,Leave it wif me lar... ÌÏ wan to carry meh so heavy... Is da num 98321561 familiar to Ì_?,19,Leave it wif me lar,5,1,1,1,1,3,2,18,med,med,Survey,Hospitality
4140,0,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),27,Beautiful truth : Expression of the face could Be seen by everyone,12,1,1,0,1,4,0,187,big,big,No_Opener,Industrial
4141,0,Infact happy new year. How are you where are you when are we seeing,14,Infact happy new year,4,0,1,0,1,0,2,119,med,small,No_Opener,Medical
4142,1,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",30,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day",25,1,1,0,1,5,2,2,big,biggest,Abandoned_Cart,Automotive
4143,0,That's a shame! Maybe cld meet for few hrs tomo?,10,That's a shame! Maybe cld meet for few hrs tomo?,10,1,0,0,0,2,2,51,small,big,Abandoned_Cart,Automotive
4144,0,Lol I would but despite these cramps I like being a girl.,12,Lol I would but despite these cramps I like being a girl,12,0,1,0,0,3,3,18,med,big,Survey,Hospitality
4145,0,I canåÕt wait for cornwall. Hope tonight isnåÕt too bad as well but itåÕs rock night shite. Anyway iåÕm going for a kip now have a good night. Speak to you soon.,32,I canåÕt wait for cornwall,5,1,1,1,0,2,3,165,big,med,Promotional,Hospitality
4146,0,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,27,Pls help me tell sura that i'm expecting a battery from hont,12,0,1,0,1,4,1,232,big,big,Survey,Real_Estate
